Name X Y BlueF GreenF RedF Size RadialVelocity
DG1732 -22.1681 33.8086 1.069e-14 8.135e-15 3.569e-15 415.7289 144.65
DG1733 -22.3215 31.5104 1.091e-14 1.015e-14 4.053e-15 476.1963 145.73
DG1735 -31.1064 42.2180 2.466e-25 6.174e-27 3.053e-32 556.0084 150.34
DG1741 -36.5305 -12.3264 4.206e-16 3.151e-16 1.503e-16 226.0759 816.49
DG1742 -36.5879 -12.1826 4.019e-16 3.432e-16 1.456e-16 100.8252 819.01
DG1743 -36.6267 -12.1585 5.621e-26 1.441e-27 6.353e-33 112.6838 818.48
DG1744 -36.6686 -12.3840 5.353e-16 4.981e-16 1.937e-16 87.4933 817.86
DG1745 -36.5430 -12.2739 5.740e-16 4.502e-16 1.980e-16 91.4235 816.0
DG1746 -36.2229 -12.4928 6.291e-16 5.371e-16 2.263e-16 93.2123 816.58
DG1747 -36.8298 -12.1677 5.527e-16 4.500e-16 1.959e-16 89.077 818.2
DG1748 -36.5293 -12.3138 6.519e-16 4.933e-16 2.335e-16 105.5107 817.45
DG1873 15.5633 -44.3935 1.827e-15 1.342e-15 5.982e-16 265.9201 313.87
DG1874 15.2755 -44.1779 2.763e-15 2.426e-15 1.091e-15 255.6921 314.54
DG1876 -16.1713 -23.8161 4.430e-15 3.298e-15 1.066e-15 438.203 522.87
DG1877 -16.9916 -23.6389 6.332e-26 1.781e-27 8.034e-33 155.6507 523.3
DG1878 -16.4995 -22.9721 1.593e-15 1.320e-15 6.062e-16 196.7419 525.55
DG1879 -15.4773 -24.1763 1.706e-15 1.471e-15 6.424e-16 192.9602 523.73
DG1880 -16.1461 -23.5558 1.163e-15 9.765e-16 4.041e-16 353.9504 527.03
DG1881 -17.0333 -24.3900 1.048e-15 8.722e-16 3.546e-16 209.7507 524.33
DG1882 -15.6753 -24.3281 1.782e-15 1.389e-15 5.930e-16 169.1126 522.33
DG1883 -16.3112 -23.2181 1.544e-15 1.215e-15 4.969e-16 143.0891 524.22
DG1884 -16.4596 -23.3832 1.185e-15 9.655e-16 3.864e-16 275.4963 521.5
DG1885 -15.4438 -24.7900 1.573e-15 1.335e-15 5.384e-16 194.801 521.85
DG1886 -15.7841 -23.8902 1.019e-15 7.659e-16 3.291e-16 224.9852 524.45
DG1887 -16.0441 -24.1686 1.416e-15 1.152e-15 5.026e-16 163.5624 523.63
DG1888 -16.5836 -24.3560 2.406e-15 1.808e-15 7.193e-16 171.5126 524.11
DG1889 -15.6043 -23.1975 6.555e-26 1.693e-27 7.722e-33 240.2741 523.59
DG1890 -17.4560 -24.8029 1.778e-15 1.317e-15 6.271e-16 194.2508 528.25
DG1891 -14.7439 -23.9850 1.626e-15 1.281e-15 5.809e-16 179.5403 526.25
DG1892 -16.0355 -23.0663 1.330e-15 1.008e-15 4.242e-16 321.0891 525.3
DG1893 -16.8119 -24.6165 6.509e-26 1.743e-27 7.561e-33 213.621 521.28
DG1894 -14.8318 -23.2815 1.806e-15 1.319e-15 6.118e-16 187.688 526.93
DG1895 -17.1603 -24.7129 1.713e-15 1.275e-15 5.175e-16 165.5559 523.61
DG1944 36.0935 28.9308 3.371e-16 2.771e-16 1.253e-16 63.0339 1026.46
DG1945 36.4215 29.0583 3.755e-16 3.254e-16 1.403e-16 87.1703 1024.92
DG1946 36.1385 29.0218 5.130e-16 4.066e-16 1.632e-16 72.626 1026.13
DG1982 39.0199 33.5419 4.507e-16 3.872e-16 1.790e-16 116.1235 735.4
DG1983 -18.0280 42.5067 7.218e-16 5.797e-16 2.411e-16 195.0529 581.85
DG1984 -18.2806 42.3268 1.443e-15 1.295e-15 4.448e-16 143.5664 582.1
DG1985 -17.8050 42.3340 1.032e-15 8.341e-16 3.464e-16 126.7921 582.0
DG1986 -17.9168 42.4748 1.163e-15 9.785e-16 4.328e-16 149.5854 582.52
DG1987 -17.8665 42.8836 1.117e-15 9.022e-16 3.749e-16 158.9832 582.31
DG2073 4.4016 -31.0629 9.751e-26 2.640e-27 1.336e-32 72.3456 1410.84
DG2074 4.3223 -31.0329 2.078e-16 1.794e-16 7.490e-17 61.762 1411.41
DG2075 4.4215 -31.0204 1.855e-16 1.532e-16 7.184e-17 57.1253 1410.72
DG2076 4.4104 -31.0453 1.022e-25 2.572e-27 1.247e-32 67.0384 1410.12
DG2077 14.3496 19.0439 1.441e-15 1.099e-15 5.215e-16 169.918 481.29
DG2078 14.0271 19.0081 1.282e-15 1.075e-15 4.408e-16 153.8801 482.83
DG2079 14.2701 18.9741 6.305e-26 1.580e-27 7.215e-33 202.789 481.99
DG2080 14.3211 18.6711 1.200e-15 1.015e-15 3.937e-16 139.2077 481.47
DG2098 38.3165 -9.8006 9.987e-16 7.841e-16 2.536e-16 208.9858 1064.19
DG2099 39.1179 -9.9387 3.841e-16 2.640e-16 1.233e-16 77.1793 1064.56
DG2100 38.9052 -9.8096 3.686e-16 2.584e-16 1.076e-16 70.2933 1068.7
DG2101 38.6363 -9.8807 2.846e-16 2.198e-16 9.389e-17 97.1309 1066.11
DG2102 38.3137 -9.9977 5.917e-26 1.630e-27 7.719e-33 85.5597 1067.34
DG2103 38.5561 -10.1944 4.130e-16 3.189e-16 1.561e-16 87.5018 1069.62
DG2104 38.6611 -9.8334 6.121e-26 1.556e-27 7.877e-33 106.3484 1067.86
DG2105 38.4127 -9.4336 3.105e-16 2.223e-16 1.019e-16 144.4481 1067.44
DG2106 38.2792 -9.7143 3.562e-16 3.104e-16 1.256e-16 66.856 1068.75
DG2107 38.7184 -9.7474 3.732e-16 2.629e-16 1.102e-16 71.2122 1068.65
DG2108 38.0756 -9.7562 3.421e-16 2.979e-16 1.286e-16 71.1933 1065.15
DG2109 38.6095 -9.3280 5.744e-26 1.585e-27 7.285e-33 95.1709 1065.3
DG2110 38.9409 -9.9929 3.696e-16 3.006e-16 1.484e-16 84.0463 1070.35
DG2111 38.1911 -10.1670 2.355e-16 2.155e-16 9.041e-17 107.722 1066.93
DG2112 37.7592 -9.4235 3.596e-16 2.945e-16 1.326e-16 74.029 1067.74
DG2113 37.9096 -10.1115 3.346e-16 3.031e-16 1.339e-16 71.1283 1071.37
DG2114 38.2787 -9.3997 3.384e-16 2.970e-16 1.337e-16 78.2388 1066.84
DG2115 38.4962 -9.7617 2.651e-16 2.204e-16 9.437e-17 201.2655 1068.32
DG2116 37.8844 -9.6162 2.601e-16 2.073e-16 9.681e-17 115.5501 1064.44
DG2135 -18.5494 37.6824 1.298e-15 9.356e-16 3.495e-16 264.4174 861.1
DG2136 -18.1163 37.6817 4.601e-16 3.978e-16 1.711e-16 97.391 864.15
DG2137 -18.6682 37.3640 4.620e-16 3.576e-16 1.650e-16 80.9038 863.89
DG2138 -18.5428 37.4475 4.746e-16 3.525e-16 1.687e-16 75.6991 863.12
DG2139 -18.7112 37.7258 4.666e-16 3.806e-16 1.601e-16 70.0626 863.22
DG2140 -18.2613 37.7819 4.496e-16 3.866e-16 1.651e-16 90.2583 864.68
DG2141 -18.2080 37.4260 5.042e-16 4.075e-16 1.839e-16 104.5054 864.84
DG2142 -19.0833 37.7328 5.469e-26 1.408e-27 6.477e-33 105.7202 862.03
DG2143 -18.2106 37.3688 5.145e-16 4.238e-16 1.898e-16 99.3399 865.39
DG2144 -18.4784 37.7318 5.431e-16 4.333e-16 1.973e-16 89.951 862.23
DG2145 -18.8695 37.6862 3.293e-16 2.842e-16 1.295e-16 96.3687 865.09
DG2146 -18.6899 38.1516 4.691e-16 3.674e-16 1.609e-16 83.5528 862.0
DG2176 -39.2699 29.4794 1.905e-16 1.630e-16 7.169e-17 79.2549 1166.28
DG2250 33.8261 -22.8243 2.230e-15 1.855e-15 8.041e-16 363.3024 300.66
DG2251 33.8538 -22.7264 3.714e-15 3.199e-15 1.305e-15 264.4247 300.07
DG2252 33.9401 -23.4251 3.664e-15 3.077e-15 1.274e-15 300.8579 300.2
DG2253 34.1502 -22.2877 3.489e-15 2.744e-15 1.211e-15 222.471 300.05
DG2254 33.9574 -22.9102 2.436e-15 2.011e-15 7.998e-16 311.716 301.13
DG2272 -40.4204 -9.7158 2.258e-15 1.678e-15 5.966e-16 254.1131 701.27
DG2273 -39.9691 -10.4145 5.408e-16 4.561e-16 2.057e-16 192.203 695.22
DG2274 -39.8518 -9.9871 7.062e-16 6.024e-16 2.644e-16 117.9657 697.51
DG2275 -39.4909 -9.9299 8.356e-16 6.343e-16 3.261e-16 137.5522 703.73
DG2276 -41.1138 -8.7985 8.126e-16 6.344e-16 2.860e-16 130.9422 697.47
DG2277 -41.8770 -9.4563 7.821e-16 6.373e-16 2.746e-16 119.1782 694.94
DG2278 -40.2685 -8.6022 1.223e-15 9.699e-16 3.671e-16 130.9816 696.19
DG2279 -41.4753 -9.0054 7.263e-16 5.928e-16 2.545e-16 105.2617 698.07
DG2280 -41.1613 -9.3823 5.705e-16 4.127e-16 1.762e-16 158.7757 699.77
DG2281 -41.6476 -10.0187 9.032e-16 7.208e-16 3.482e-16 125.8117 698.64
DG2282 -40.8010 -10.1715 6.540e-16 5.705e-16 2.375e-16 227.2121 699.26
DG2283 -39.3131 -8.4074 9.357e-16 7.029e-16 3.290e-16 117.9408 702.46
DG2284 -41.1024 -10.0477 7.841e-16 7.275e-16 2.999e-16 127.5888 699.07
DG2285 -41.8804 -10.2602 9.152e-16 7.152e-16 3.337e-16 135.5729 700.94
DG2286 -41.0228 -9.0665 9.142e-16 7.500e-16 3.363e-16 117.0022 700.49
DG2287 -41.9008 -10.2461 9.643e-16 7.422e-16 3.422e-16 134.9265 697.83
DG2288 -40.2320 -9.1996 8.543e-16 7.094e-16 3.124e-16 124.2465 699.51
DG2289 -41.0310 -9.0991 7.426e-16 6.218e-16 2.680e-16 112.9144 701.61
DG2290 -40.7716 -9.8318 6.468e-16 4.659e-16 2.109e-16 275.8561 695.04
DG2291 -39.4209 -9.2776 1.150e-15 9.615e-16 3.537e-16 112.4918 695.61
DG2292 -41.5549 -9.1380 1.153e-15 8.749e-16 3.533e-16 118.6987 701.04
DG2293 -40.9173 -8.9097 5.339e-16 4.553e-16 2.036e-16 131.6185 698.32
DG2294 -39.6301 -8.8168 5.809e-26 1.548e-27 6.263e-33 138.0409 698.53
DG2295 -40.2275 -9.6099 5.834e-16 4.128e-16 2.060e-16 270.5801 697.28
DG2330 20.7742 -9.3962 1.998e-15 1.445e-15 5.934e-16 279.2005 357.71
DG2357 -6.4956 -32.8870 3.101e-16 2.298e-16 1.020e-16 143.1643 851.51
DG2358 -6.3014 -33.0155 5.117e-26 1.525e-27 6.781e-33 98.9343 851.79
DG2359 -6.3077 -33.1507 4.356e-16 3.196e-16 1.547e-16 76.3958 852.23
DG2360 -6.6612 -33.0385 4.110e-16 3.272e-16 1.689e-16 79.0226 853.0
DG2361 -6.4383 -32.7790 4.013e-16 3.643e-16 1.669e-16 89.3052 850.92
DG2362 -6.5152 -33.2229 2.908e-16 2.426e-16 1.034e-16 97.2713 851.44
DG2363 -6.2670 -32.7918 4.591e-16 3.559e-16 1.702e-16 84.085 850.18
DG2372 13.4006 -28.4611 7.443e-15 5.938e-15 2.105e-15 718.6961 350.07
DG2373 14.2242 -27.7223 3.122e-15 2.604e-15 1.215e-15 243.4255 353.3
DG2374 13.5504 -28.1191 2.874e-15 2.186e-15 9.715e-16 221.2418 350.23
DG2375 13.7125 -29.1573 2.889e-15 2.399e-15 1.092e-15 211.3523 350.22
DG2376 13.9985 -27.6813 2.806e-15 2.290e-15 9.064e-16 207.0012 351.67
DG2377 13.9471 -28.7348 3.016e-15 2.292e-15 1.119e-15 257.5658 353.39
DG2378 12.9342 -28.8874 3.473e-15 2.711e-15 1.098e-15 249.1216 352.32
DG2379 14.3393 -28.6044 8.543e-26 2.061e-27 9.561e-33 235.4165 349.63
DG2380 12.6996 -28.3408 2.890e-15 2.442e-15 8.807e-16 212.2584 351.24
DG2381 13.5909 -28.7765 3.447e-15 3.092e-15 1.356e-15 216.7069 349.76
DG2382 12.7331 -28.3092 2.893e-15 2.309e-15 1.034e-15 211.8068 349.85
DG2383 14.0366 -27.3557 2.795e-15 2.185e-15 9.964e-16 196.778 349.81
DG2384 13.3365 -28.8057 2.561e-15 2.130e-15 9.617e-16 209.7712 349.86
DG2385 -39.2422 11.6767 5.943e-16 4.822e-16 2.108e-16 221.5212 663.79
DG2386 -39.2471 11.5754 8.350e-16 6.723e-16 3.088e-16 117.9446 661.87
DG2387 -39.3464 11.4468 8.242e-16 6.258e-16 3.049e-16 103.1107 663.24
DG2388 -39.3221 11.6439 5.475e-26 1.349e-27 6.738e-33 126.2741 664.28
DG2389 -38.8561 11.4717 5.353e-16 4.355e-16 2.003e-16 130.7438 662.6
DG2390 -38.8690 11.5575 8.011e-16 6.647e-16 3.080e-16 121.2059 661.34
DG2437 18.5418 7.2312 2.011e-15 1.509e-15 4.995e-16 291.9631 682.05
DG2438 17.9715 7.0951 7.428e-16 6.028e-16 2.478e-16 114.4832 673.51
DG2439 18.8785 7.9125 1.040e-15 8.118e-16 3.141e-16 101.2235 684.08
DG2440 19.0638 7.4407 7.202e-16 5.962e-16 2.383e-16 114.4287 681.43
DG2441 19.0343 7.1005 5.346e-26 1.403e-27 6.813e-33 105.9429 677.85
DG2442 18.6494 5.9098 7.869e-16 6.243e-16 2.625e-16 117.5632 676.46
DG2443 17.3287 7.5767 5.082e-16 4.142e-16 1.908e-16 136.1829 681.5
DG2444 19.1862 8.5531 8.605e-16 7.189e-16 2.940e-16 127.7194 682.74
DG2445 18.7260 8.0247 8.015e-16 6.112e-16 2.643e-16 123.4745 679.95
DG2446 17.8072 6.3885 5.624e-16 4.411e-16 2.026e-16 137.7095 673.15
DG2447 17.2695 7.0160 7.324e-16 5.747e-16 2.646e-16 99.14 678.65
DG2448 19.0339 8.0827 8.049e-16 6.758e-16 2.995e-16 116.5871 679.57
DG2449 17.4602 7.0818 5.736e-16 4.275e-16 2.002e-16 145.8472 686.0
DG2450 17.5851 7.5672 8.751e-16 5.929e-16 2.812e-16 111.3562 683.56
DG2451 18.9466 7.8867 7.951e-16 6.741e-16 2.774e-16 113.4885 685.83
DG2452 18.6530 8.4640 7.640e-16 5.321e-16 2.485e-16 103.8684 682.63
DG2453 18.9563 6.5833 5.807e-26 1.364e-27 6.569e-33 160.4843 685.35
DG2454 18.4156 6.2820 9.473e-16 7.300e-16 3.248e-16 122.7775 674.65
DG2455 17.2616 6.2428 7.427e-16 6.291e-16 2.621e-16 116.0598 677.54
DG2456 17.6428 7.9179 5.668e-26 1.497e-27 6.355e-33 142.9217 681.76
DG2457 18.6766 8.0648 5.314e-26 1.329e-27 6.923e-33 144.2373 682.13
DG2458 18.1045 6.0458 5.499e-16 4.868e-16 1.808e-16 112.6168 682.77
DG2459 18.5925 6.2743 6.813e-16 6.070e-16 2.745e-16 106.3891 684.35
DG2460 18.0551 7.4628 5.974e-16 4.196e-16 1.910e-16 115.1682 685.49
DG2461 18.0634 7.4698 5.334e-16 4.340e-16 2.076e-16 149.8988 671.4
DG2462 19.6624 6.9230 8.179e-16 6.614e-16 3.116e-16 129.3211 672.31
DG2463 17.3909 7.2247 7.181e-16 5.669e-16 2.578e-16 98.0454 686.05
DG2464 20.0219 7.3770 7.367e-16 6.524e-16 2.586e-16 107.9734 685.11
DG2465 19.2348 8.0353 4.759e-16 3.927e-16 1.701e-16 132.5919 672.08
DG2466 18.5993 6.6989 8.887e-16 6.906e-16 3.189e-16 133.8683 680.85
DG2467 18.9556 6.7410 6.056e-16 4.729e-16 1.998e-16 232.0733 676.31
DG2468 19.6507 8.0644 7.353e-16 6.528e-16 3.242e-16 139.948 678.88
DG2469 18.7035 8.5650 5.410e-16 4.216e-16 1.809e-16 138.0525 680.99
DG2470 17.7532 7.8370 4.985e-16 4.142e-16 1.971e-16 157.2104 674.72
DG2471 18.5880 6.1205 7.192e-16 5.686e-16 2.823e-16 113.6425 676.77
DG2472 18.8275 6.5113 5.234e-16 4.167e-16 2.176e-16 187.3872 680.45
DG2473 18.1350 8.0275 4.911e-16 4.046e-16 1.836e-16 148.2379 683.47
DG2585 34.0024 10.9211 4.892e-16 4.596e-16 1.477e-16 147.6577 1420.28
DG2586 33.8321 11.1112 9.314e-26 2.570e-27 1.329e-32 68.1839 1412.52
DG2587 33.9260 10.8747 1.984e-16 1.388e-16 6.582e-17 46.0384 1413.17
DG2588 34.1663 10.8964 2.637e-16 2.321e-16 9.534e-17 60.2257 1418.45
DG2589 34.1451 10.9535 1.842e-16 1.591e-16 7.419e-17 53.3685 1418.6
DG2590 33.9102 11.0920 1.349e-16 1.044e-16 4.861e-17 113.5257 1417.03
DG2591 34.2523 11.3641 2.032e-16 1.702e-16 7.808e-17 63.6771 1414.03
DG2592 34.5214 10.7956 1.147e-16 1.071e-16 3.897e-17 63.564 1419.03
DG2593 34.0396 10.7717 1.016e-25 2.758e-27 1.180e-32 64.5587 1416.97
DG2594 33.5851 10.6378 1.054e-25 2.640e-27 1.254e-32 60.2751 1415.67
DG2595 33.6393 10.5840 2.011e-16 1.867e-16 7.482e-17 62.1315 1414.49
DG2596 34.2809 10.8707 2.143e-16 1.734e-16 8.157e-17 48.8457 1420.07
DG2597 34.5526 11.3776 1.760e-16 1.445e-16 7.022e-17 54.4601 1411.45
DG2598 34.6744 10.8995 2.544e-16 2.433e-16 8.996e-17 63.7879 1421.04
DG2599 34.2981 11.4393 1.906e-16 1.565e-16 6.639e-17 49.573 1418.25
DG2600 34.1824 10.8836 1.852e-16 1.437e-16 7.214e-17 53.2219 1416.24
DG2601 33.4976 11.1056 1.813e-16 1.504e-16 6.828e-17 49.8309 1413.41
DG2602 33.8600 10.9624 1.327e-16 1.180e-16 5.307e-17 148.3395 1417.3
DG2603 34.0487 10.4684 1.894e-16 1.570e-16 6.681e-17 50.4617 1418.55
DG2604 34.0396 11.0650 2.319e-16 1.694e-16 7.906e-17 55.8854 1412.5
DG2605 33.7817 10.4473 9.516e-26 2.694e-27 1.220e-32 48.1223 1420.0
DG2606 34.1472 11.2741 1.887e-16 1.452e-16 6.834e-17 51.9898 1420.83
DG2607 33.6448 10.6230 1.381e-16 1.093e-16 5.013e-17 72.9832 1419.23
DG2608 34.0324 10.5604 1.665e-16 1.441e-16 6.762e-17 52.0383 1416.44
DG2806 -15.2724 36.4476 9.481e-15 7.581e-15 2.446e-15 1052.3851 319.86
DG2807 -14.8642 36.7825 4.317e-15 3.408e-15 1.503e-15 282.2545 317.84
DG2808 -15.2890 37.2874 4.172e-15 3.348e-15 1.580e-15 305.0365 319.8
DG2809 -14.7181 37.6370 3.927e-15 3.028e-15 1.519e-15 274.1784 320.17
DG2810 -15.9052 37.6933 3.837e-15 3.061e-15 1.243e-15 273.0437 319.73
DG2811 -15.1858 36.6679 3.815e-15 3.075e-15 1.249e-15 276.9254 317.13
DG2812 -14.6625 35.6184 3.453e-15 2.750e-15 1.135e-15 249.2221 320.25
DG2813 -14.9003 37.4650 4.215e-15 3.342e-15 1.586e-15 278.1966 319.59
DG2814 -14.6484 37.2069 2.729e-15 2.099e-15 9.354e-16 310.8207 316.12
DG2815 -15.7011 37.1861 2.523e-15 2.419e-15 9.664e-16 293.827 317.42
DG2873 -6.1927 27.6039 1.975e-16 1.517e-16 7.882e-17 56.8587 1537.55
DG2874 -6.1337 27.6124 1.994e-16 1.673e-16 7.566e-17 54.6456 1538.58
DG2875 -6.2148 27.6334 1.821e-16 1.517e-16 6.869e-17 51.4633 1538.55
DG2876 -6.1765 27.6638 1.053e-25 2.679e-27 1.338e-32 46.3785 1537.11
DG2878 -23.7381 14.8606 1.083e-16 8.570e-17 3.757e-17 40.3024 2198.82
DG2879 -23.7562 14.8527 9.397e-17 7.180e-17 3.455e-17 27.8709 2198.57
DG2944 17.8245 20.9535 9.553e-17 8.433e-17 3.481e-17 46.5424 1684.03
DG2998 -20.2869 26.8970 7.586e-16 5.645e-16 2.068e-16 82.9853 1166.65
DG2999 -20.2612 26.7977 2.989e-16 2.442e-16 9.917e-17 70.7603 1165.36
DG3000 -20.0008 26.8589 2.306e-16 2.405e-16 9.241e-17 66.2362 1166.87
DG3001 -20.4583 26.9970 6.782e-26 1.847e-27 9.109e-33 89.359 1166.38
DG3002 -20.0094 26.6983 2.973e-16 2.408e-16 1.042e-16 71.9309 1166.95
DG3003 -20.0649 26.7037 2.745e-16 2.224e-16 9.578e-17 58.2166 1164.49
DG3004 -20.4331 26.9547 6.686e-26 1.900e-27 9.037e-33 76.3782 1162.71
DG3005 -20.3191 27.2142 2.551e-16 2.186e-16 9.530e-17 71.6736 1166.61
DG3006 -20.2665 27.2442 2.826e-16 2.082e-16 9.818e-17 63.2051 1165.05
DG3007 -19.9392 26.8219 6.934e-26 1.926e-27 9.027e-33 85.4544 1165.08
DG3008 19.8088 -24.9319 3.022e-16 2.657e-16 1.147e-16 66.9296 1050.02
DG3009 19.7603 -24.9479 3.260e-16 2.748e-16 1.207e-16 88.9284 1049.97
DG3101 -4.1280 34.2026 3.820e-16 3.203e-16 1.385e-16 204.8323 724.44
DG3102 -3.9214 34.4884 6.474e-16 4.638e-16 2.181e-16 100.5865 725.32
DG3103 -3.9101 33.9992 6.323e-16 5.164e-16 2.700e-16 95.8926 725.91
DG3104 -4.1234 34.4437 5.329e-26 1.330e-27 7.218e-33 113.4601 724.92
DG3105 -4.0650 34.4517 7.137e-16 5.641e-16 2.701e-16 119.4514 726.15
DG3106 -4.2366 34.5274 6.195e-16 4.908e-16 2.224e-16 97.3001 726.32
DG3107 -3.9630 34.1704 6.215e-16 5.090e-16 2.185e-16 90.4635 725.04
DG3259 -16.0848 -42.9071 3.215e-16 2.788e-16 1.330e-16 115.9998 890.72
DG3260 9.2098 9.4707 6.773e-17 5.943e-17 3.131e-17 52.2224 2054.75
DG3270 -29.1238 -12.6246 9.006e-17 7.241e-17 3.294e-17 65.9114 1811.66
DG3271 -29.0534 -12.5965 1.930e-16 1.385e-16 5.344e-17 42.0679 1813.85
DG3272 -29.1747 -12.5483 1.795e-16 1.506e-16 5.990e-17 47.7262 1814.04
DG3273 -29.2051 -12.6247 9.046e-17 8.191e-17 3.500e-17 48.9484 1812.79
DG3274 -29.1878 -12.6228 1.773e-16 1.489e-16 5.984e-17 34.7615 1811.76
DG3275 -16.3984 -7.8659 1.123e-16 9.700e-17 4.232e-17 106.2857 1567.08
DG3276 -16.4456 -7.9448 1.224e-25 3.238e-27 1.574e-32 57.2961 1567.27
DG3277 -16.5302 -7.8409 1.834e-16 1.465e-16 6.602e-17 52.6227 1569.85
DG3278 -16.3720 -7.7402 1.215e-25 2.922e-27 1.576e-32 60.192 1569.85
DG3279 -16.4115 -8.0464 1.156e-25 3.463e-27 1.620e-32 54.4895 1569.23
DG3280 -16.2349 -7.8196 1.524e-16 1.384e-16 5.752e-17 44.0333 1566.79
DG3281 -16.3625 -7.8478 1.525e-16 1.353e-16 5.973e-17 49.478 1567.83
DG3282 -16.4642 -7.7797 1.616e-16 1.411e-16 6.974e-17 54.509 1569.36
DG3324 5.0440 15.4213 3.679e-16 2.771e-16 1.220e-16 144.2908 897.15
DG3325 5.1608 15.4148 4.686e-16 3.787e-16 1.762e-16 86.1879 898.78
DG3326 5.0919 15.4440 4.635e-16 3.868e-16 1.750e-16 85.511 897.26
DG3327 5.1490 15.5041 4.727e-16 4.114e-16 1.720e-16 95.1416 897.37
DG3328 5.0964 15.2923 4.726e-16 3.379e-16 1.647e-16 86.7222 897.55
DG3335 -28.5140 -14.6566 1.645e-25 4.470e-27 2.105e-32 57.828 1824.86
DG3336 -28.5378 -14.6693 1.364e-16 1.043e-16 4.591e-17 38.0429 1824.27
DG3337 -28.4795 -14.5706 1.270e-16 1.030e-16 5.074e-17 43.3792 1823.84
DG3338 -28.4906 -14.5939 1.794e-25 4.183e-27 2.246e-32 48.3684 1823.98
DG3372 30.3423 6.8557 1.184e-14 9.288e-15 2.988e-15 1052.9825 296.02
DG3373 29.0095 6.6949 4.399e-15 3.383e-15 1.460e-15 316.1958 297.2
DG3374 30.2181 7.4077 4.739e-15 3.776e-15 1.774e-15 297.1044 295.36
DG3375 28.7779 6.5422 3.180e-15 2.705e-15 9.902e-16 314.1257 294.44
DG3376 31.4842 8.1852 4.381e-15 3.451e-15 1.586e-15 293.8705 293.0
DG3377 29.9803 6.2940 1.094e-25 2.900e-27 1.248e-32 377.087 295.43
DG3378 30.3734 6.7938 1.012e-25 2.877e-27 1.190e-32 279.9697 294.0
DG3379 30.2084 8.2037 4.317e-15 3.556e-15 1.607e-15 294.418 294.75
DG3380 30.6381 6.4621 4.242e-15 3.297e-15 1.507e-15 260.2377 292.89
DG3381 29.4759 7.6361 4.512e-15 3.691e-15 1.781e-15 288.4516 292.84
DG3382 31.4200 6.1673 4.625e-15 3.340e-15 1.559e-15 286.5292 294.71
DG3383 30.8440 6.8928 4.283e-15 3.304e-15 1.745e-15 300.8368 296.18
DG3384 30.7259 5.6739 3.003e-15 2.185e-15 9.754e-16 302.8908 296.59
DG3385 30.7090 5.6718 1.134e-25 3.005e-27 1.240e-32 319.6888 296.37
DG3386 43.9127 -12.4689 3.229e-16 2.515e-16 9.727e-17 139.4608 1870.12
DG3387 43.4966 -12.4414 1.269e-16 1.098e-16 5.267e-17 38.6849 1873.18
DG3388 44.1218 -12.5232 2.014e-25 5.163e-27 2.524e-32 51.4594 1869.53
DG3389 44.0490 -12.4706 8.170e-17 6.280e-17 3.073e-17 74.1936 1869.46
DG3390 43.7733 -12.4641 8.584e-17 7.245e-17 3.283e-17 49.6623 1869.42
DG3391 44.0103 -12.4042 1.184e-16 9.761e-17 4.481e-17 36.5316 1870.82
DG3392 43.7023 -12.6595 1.292e-16 9.239e-17 4.916e-17 36.5697 1874.57
DG3393 43.8200 -12.3121 1.696e-16 1.433e-16 6.158e-17 48.1842 1869.39
DG3394 44.0648 -12.3832 1.254e-16 1.017e-16 4.368e-17 37.8291 1872.94
DG3395 43.8314 -12.2130 1.229e-16 9.861e-17 4.143e-17 38.769 1871.66
DG3396 43.9877 -12.4034 1.280e-16 1.088e-16 4.997e-17 50.4498 1869.69
DG3397 43.8774 -12.5986 1.805e-16 1.410e-16 6.082e-17 47.995 1868.81
DG3398 43.7616 -12.4775 1.162e-16 9.161e-17 3.966e-17 40.1665 1873.99
DG3441 36.8594 28.0036 9.338e-16 6.322e-16 2.383e-16 230.4544 1085.94
DG3442 37.2083 27.8927 2.366e-16 1.880e-16 8.416e-17 72.5522 1087.57
DG3443 37.4873 28.1115 6.474e-26 1.759e-27 8.136e-33 82.9647 1089.56
DG3444 37.1752 27.8013 3.684e-16 3.012e-16 1.198e-16 86.348 1089.92
DG3445 36.3688 28.0845 6.496e-26 1.747e-27 8.442e-33 75.355 1087.27
DG3446 37.0195 27.7645 2.115e-16 1.957e-16 7.946e-17 83.0338 1086.12
DG3447 37.4516 28.4227 3.726e-16 2.919e-16 1.364e-16 76.505 1089.77
DG3448 37.1752 27.7531 6.075e-26 1.707e-27 8.452e-33 83.1893 1085.75
DG3449 36.8910 27.4093 3.491e-16 3.060e-16 1.365e-16 79.0442 1089.34
DG3450 37.0530 28.0854 3.985e-16 2.805e-16 1.217e-16 84.4481 1086.31
DG3451 36.6789 27.9683 6.788e-26 1.707e-27 8.066e-33 94.3634 1084.57
DG3452 37.1347 27.7752 2.936e-16 2.665e-16 1.102e-16 75.976 1083.69
DG3453 36.8390 27.5369 6.013e-26 1.769e-27 8.155e-33 96.1728 1089.99
DG3454 37.2508 27.8584 2.865e-16 2.369e-16 1.120e-16 65.8182 1087.86
DG3455 37.3719 28.4244 3.005e-16 2.544e-16 1.074e-16 75.0519 1088.55
DG3456 24.0074 23.1397 1.009e-15 8.626e-16 3.575e-16 269.6833 464.1
