Name PL_distance PL_unc MS_distance MS_unc
X289.1-Y127.6-N696 29027.203291750422 60906.043646523525 30913.949360281065 40.053946926667116
X289.7-Y128.1-N627 29946.563001392336 59188.83223090301 37307.94551089855 48.338387697447295
X290.0-Y069.3-N797 22173.00198892332 112923.99731816861 23048.412190178875 29.862890303996362
X290.1-Y128.5-N1201 29811.422554657707 68467.5205719566 30988.08077054676 40.14999598004998
X290.2-Y069.9-N599 21039.096898817297 49413.44940721215 21879.709722897573 28.34865004785833
X290.2-Y070.2-N692 20968.708174746298 45293.91046364167 23750.764526518495 30.772899661769078
X291.8-Y069.9-N702 21213.86289049698 57819.63543067379 22597.848710463153 29.279113527586972
X291.9-Y127.8-N657 29292.50519557211 73584.45925132712 28230.23896465428 36.5767725126115
X292.2-Y068.8-N664 22419.932939735027 44791.8756068576 21134.000194483342 27.382464539636285
X293.2-Y068.5-N818 21006.58923661724 143305.316030969 21930.57312293386 28.414551686688757
X301.2-Y057.9-N757 17952.153290318292 39387.50314565541 18111.12958911236 23.46585403534158
X302.9-Y060.5-N575 18474.353481643997 43170.94639992625 19580.394166278496 25.369520393502082
X303.5-Y060.9-N869 17951.17645681043 38975.16592225871 20445.882688361395 26.490898672451067
X303.7-Y058.5-N1511 18375.996399035554 100708.63292093769 18985.070608518603 24.598183871312322
X304.4-Y059.2-N803 18828.133330807657 41127.355659905814 18778.764032192354 24.33088083078232
X306.6-Y042.1-N517 26963.465389329987 59353.59317955081 28086.187819365026 36.39013130216963
X307.1-Y042.1-N719 27591.117221715514 66100.22170348496 26947.83003001602 34.9152074111211
X311.0-Y043.1-N619 16857.325498021626 297537.848243783 18241.897565909316 23.635284784589768
X311.6-Y046.7-N765 18766.05148026186 57983.409886260204 20975.916406274155 27.17764180446572
X311.6-Y064.5-N741 23831.38169253135 50440.42084926765 26196.08536736399 33.941202424913925
X311.9-Y063.3-N688 24533.86496049613 54033.85168516793 25668.749153586134 33.25795433930033
X311.9-Y064.6-N681 23646.74955071743 56237.527208741485 26785.17187984321 34.70445786119195
X312.4-Y049.5-N690 19319.315469305482 45554.761199695095 20938.797431150775 27.129548258014015
X313.1-Y044.4-N777 18404.11628222892 490619.21382417984 18941.072703236183 24.54117757481723
X313.7-Y113.9-N741 16413.347747630785 33876.49964353679 18481.538675433367 23.94577802408043
X314.1-Y047.8-N995 19726.07504774177 45366.0185112747 20529.10914919386 26.598731812960793
X314.6-Y115.3-N793 16735.61040625307 43084.39802164786 18589.393505787517 24.08552114135228
X315.0-Y041.0-N767 17428.174157361333 41324.96659222725 19934.903650380846 25.82884391427745
X315.0-Y045.1-N2331 17862.09884987202 142171.83122204235 16625.005718212684 21.540343775952085
X315.6-Y046.6-N875 16025.950847538552 35114.433524602195 16022.04224876139 20.759108530896306
X316.2-Y116.9-N709 16938.881469737167 39019.94191548293 17048.297383176894 22.08878557112305
X316.5-Y046.7-N1383 18683.070077214892 87718.54735769675 18077.683337875333 23.422519087861037
X317.2-Y121.8-N788 16403.984889102696 141259.89911108304 18891.93883914168 24.47751682536696
X318.1-Y046.3-N946 18151.0824006852 328063.1984301836 17356.164390241316 22.487676331333514
X318.1-Y119.4-N500 16752.32732329575 34514.620989238574 18725.581359465712 24.261974204651004
X318.4-Y050.6-N781 19495.61307233505 47751.50021708403 20734.511595601936 26.864863409126478
X318.5-Y051.7-N855 16787.04642805071 38969.06679555822 17445.399756798248 22.603294966610353
X319.3-Y120.4-N747 14600.463631797598 7996391.40659958 182.41897565909315 0.2363528478458977
X319.6-Y123.0-N632 15953.6873788757 31979.574757553266 18471.36441720274 23.932595651474514
X319.9-Y118.6-N914 17232.049076187523 38676.51029165993 18237.00369658831 23.628943997142486
X320.2-Y113.6-N797 15178.764039228488 41582.02451602425 13424.472168588918 17.393542620278506
X320.6-Y040.7-N705 17177.19379110171 216200.51242692905 17610.433352146632 22.817122284244967
X321.3-Y117.8-N1234 16476.015657186854 60715.27098471285 16173.434987618208 20.95526194554363
X321.4-Y041.4-N760 17039.131230135285 495032.6516707553 16984.713768148136 22.006402867053556
X321.7-Y046.8-N778 18828.271723112804 48172.35967930083 20235.479624316333 26.2182879793865
X322.7-Y041.8-N765 17501.045235678743 40139.5464666187 18913.72885657956 24.505749264768873
X323.1-Y118.5-N758 15495.988684914062 34103.1450502602 17210.434150239424 22.29885958616067
X323.9-Y053.2-N935 29362.883310342342 59806.663090003494 34651.76636951592 44.89688440982942
X324.0-Y149.3-N768 16198.385025203594 42462.12024373194 16555.03639483954 21.449687369285275
X324.1-Y123.8-N866 17627.34188000862 36725.18449286021 18636.1985991925 24.14616459733043
X324.4-Y117.1-N866 16508.507249763443 46263.36705435651 18843.18536731283 24.41434893470487
X324.6-Y120.9-N606 15893.32492903996 33576.23059677489 16396.33521469536 21.244064704493642
X324.9-Y052.7-N647 30738.282678427327 122960.67445714309 31646.895693068967 41.0035956813908
X324.9-Y053.1-N720 29455.992073011028 96062.82414653047 30516.671427232424 39.53921006596981
X324.9-Y124.8-N935 15502.03020911143 33157.21851785902 14774.652331863768 19.142916146481305
X325.3-Y050.1-N917 17426.69442951871 38657.73852122844 17198.113112399384 22.282895718523605
X325.9-Y053.6-N662 29570.030454282984 78398.38713219693 32642.963671203546 42.29416045092538
X326.1-Y052.0-N845 30806.582513604084 65904.1898516881 35432.42669874243 45.90835424922713
X326.6-Y053.7-N682 29808.74431126842 65253.49211739134 29907.388392288485 38.749786816919716
X327.3-Y115.8-N619 14504.477636958176 29279.735404383766 16122.49490837016 20.889260956577044
X327.6-Y116.6-N821 14276.34125821148 33549.037285563856 14266.30454199505 18.48427058947425
X327.9-Y119.4-N711 15415.506193205532 49053.327043560595 18908.274284337407 24.49868199735025
X328.8-Y121.0-N717 16645.786493211395 226088.3637258077 16051.980690781933 20.797898552636408
X333.2-Y056.3-N824 17384.85287339532 41427.14450045367 18291.053940570408 23.69897470006567
X333.3-Y038.6-N705 14633.431532362849 31147.05512145857 16315.173474518362 21.13890673856574
X333.9-Y037.9-N830 14205.072542931577 33865.72432824401 16544.069161840634 21.435477571522103
X334.9-Y060.6-N799 17498.64424914333 37854.97606494915 18365.539333336394 23.795482394177835
X335.1-Y057.1-N695 18544.821574794114 44801.88715569979 18821.637978484003 24.386430859324086
X335.7-Y058.9-N1013 17606.336219409437 46317.44710436238 17936.41248283825 23.23948018642549
X336.5-Y034.9-N823 14057.093577578793 32511.337418498035 12110.450983661467 15.691018811747506
X337.3-Y035.3-N825 13843.657512758675 30268.332911875063 13148.351251803824 17.035783978140646
X337.3-Y061.9-N734 18252.1118605813 39911.47188722048 18688.621202322982 24.21408643219776
X337.6-Y061.0-N883 18114.506087401092 213114.2698550005 17744.083890761227 22.990287851607494
X338.1-Y056.8-N644 18724.71370322597 44279.02795015513 17712.62670830802 22.949530059655416
X338.3-Y036.8-N943 15157.401063478554 39204.845086222434 15949.558856393529 20.665194747279344
X339.0-Y038.9-N721 14470.571548566186 34451.93378920654 16378.588337306535 21.22107079722021
X339.7-Y058.8-N703 17561.51446636928 54204.80068606731 18120.71980931806 23.47827969363122
X340.1-Y038.9-N827 14661.65641545326 33056.61061758729 17402.735472441243 22.54801658851042
X349.3-Y066.1-N618 28071.722400053404 76171.06666440434 29524.365029521716 38.253519023208284
X351.1-Y075.1-N685 7611.277353041862 70762.83536632362 8665.984368801302 11.22816350411911
X351.7-Y060.0-N963 5783.592268890612 91530.30367869609 6140.808207911023 7.9563954504800165
X352.1-Y078.8-N939 17773.61464133406 41456.56380006854 16475.112557223518 21.34613330336056
X353.1-Y077.5-N571 17983.534981517038 40545.309073874836 9098.389498103475 11.788413244391391
X353.4-Y079.7-N827 18425.855371615362 1089972.947753705 18350.56945773377 23.776086535179086
X353.8-Y081.0-N901 19029.20388508747 148797.37073052503 18800.164340027884 24.358608339301814
X354.2-Y078.3-N793 17578.518599565425 37577.77512550667 19966.9276126316 25.870336059762472
X354.2-Y079.4-N863 17316.01260372789 40622.10828413782 19130.20998535557 24.78623505911257
X354.8-Y077.7-N708 19100.066342623286 64622.14387045275 23443.46977566014 30.37475035065137
X355.3-Y074.1-N915 7200.860679026829 10297031.138790166 7583.454051817349 9.8255729985303
X355.9-Y077.4-N898 5584.3757842132045 12217.36298436924 5820.37404361079 7.541221935740981
X356.2-Y076.6-N842 18124.89121600184 44320.363868537395 19255.65532937917 24.948769489545928
X356.7-Y081.1-N656 17509.515880680403 39605.44116380393 17060.299001969353 22.10433558049083
