Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
LeftS48593,-6.6058,5.2615,1.969e-16,1.729e-16,9.304e-17,0.0,3.6,0
LeftS48594,-6.6890,5.2253,3.484e-16,6.171e-16,1.421e-15,-0.0,3.49,0
LeftS48595,-6.6663,5.2471,1.380e-16,2.198e-16,4.180e-16,0.0,3.63,0
LeftS48596,-7.9933,3.6659,3.201e-15,2.421e-15,1.017e-15,0.001,0.86,0
LeftS48597,-7.9820,3.6344,4.950e-18,5.334e-18,4.467e-18,0.0,0.91,0
LeftS48598,-6.7494,5.3391,3.610e-17,3.497e-17,2.322e-17,-0.0,3.58,0
LeftS48599,-7.9273,3.5044,3.987e-20,7.388e-20,1.947e-19,0.0,1.0,0
LeftS48600,-7.9220,3.4698,2.745e-16,2.252e-16,1.040e-16,0.001,0.94,0
LeftS48601,-7.9132,3.4165,2.397e-15,1.824e-15,7.798e-16,0.001,0.95,0
LeftS48602,-7.8639,3.4412,5.281e-19,7.670e-19,1.213e-18,0.0,0.95,0
LeftS48603,-7.7824,3.5612,7.039e-17,6.831e-17,4.647e-17,0.0,0.8,0
LeftS48605,-7.0286,5.3758,1.730e-16,2.571e-16,4.144e-16,0.0,3.7,0
LeftS48606,-7.0037,5.4977,3.478e-15,1.016e-14,6.616e-14,-0.0,3.55,1
LeftS48607,-7.0844,5.4316,8.572e-15,6.085e-15,2.296e-15,0.001,3.67,0
LeftS48608,-7.6254,3.4076,1.630e-15,1.247e-15,5.315e-16,0.001,1.01,1
LeftS48614,-5.6435,4.7861,8.386e-17,1.309e-16,2.272e-16,0.0,-10.49,0
LeftS48616,-5.1665,4.0465,2.603e-17,2.650e-17,1.958e-17,0.0,-10.59,0
LeftS48622,-5.6548,4.7721,7.070e-17,1.353e-16,3.584e-16,0.002,-10.66,0
LeftS48624,-5.7816,4.6336,1.643e-20,3.080e-20,8.306e-20,0.0,-10.51,0
LeftS48625,-5.8438,5.1916,3.648e-20,5.642e-20,1.011e-19,0.0,-13.22,0
LeftS48626,-5.6931,4.8679,6.151e-17,5.452e-17,3.076e-17,0.0,-13.4,0
LeftS48627,-5.9040,5.2271,6.409e-17,5.803e-17,3.482e-17,0.0,-13.04,0
LeftS48628,-5.6571,4.8157,2.738e-20,5.088e-20,1.281e-19,0.001,-10.5,0
LeftS48630,-5.5483,4.9396,1.396e-20,2.481e-20,5.928e-20,-0.0,-12.41,0
LeftS48635,-5.7194,5.1194,7.321e-19,9.460e-19,1.136e-18,0.001,-13.49,0
LeftS48639,-5.5652,5.0224,1.630e-19,2.352e-19,3.624e-19,0.001,-12.88,0
LeftS48640,-5.8144,4.1732,6.964e-17,1.119e-16,2.155e-16,-0.0,-10.34,0
LeftS48644,-5.6260,4.6652,1.344e-17,1.351e-17,9.724e-18,0.0,-10.37,0
LeftS48646,-5.6664,4.8996,2.691e-15,9.156e-15,8.609e-14,0.0,-12.64,1
LeftS48648,-5.7042,4.7352,1.366e-16,1.183e-16,6.394e-17,0.001,-10.29,0
LeftS48651,-5.7645,4.7551,8.636e-19,1.150e-18,1.473e-18,0.001,-10.78,0
LeftS48654,-5.6342,4.9199,2.446e-19,3.343e-19,4.670e-19,-0.0,-12.71,0
LeftS48655,-5.6456,4.8811,3.278e-18,3.958e-18,4.108e-18,0.001,-12.1,0
LeftS48657,-5.8403,5.3240,1.185e-16,1.698e-16,2.575e-16,0.0,-13.39,0
LeftS48658,-5.7368,5.0316,6.107e-17,1.198e-16,3.626e-16,0.001,-13.33,0
LeftS48659,-5.7449,4.9212,1.626e-20,3.073e-20,8.163e-20,-0.0,-12.67,0
LeftS48661,-5.9447,4.9908,3.713e-19,5.318e-19,7.742e-19,0.001,-12.47,0
LeftS48663,-5.3027,4.7734,3.206e-17,3.069e-17,2.021e-17,0.0,-11.38,0
LeftS48666,-5.6471,4.8281,9.261e-18,9.777e-18,7.822e-18,-0.0,-10.52,0
LeftS48668,-6.0099,3.3806,1.560e-16,1.392e-16,7.861e-17,0.0,-10.58,0
LeftS48669,-4.9466,5.2505,8.582e-18,8.920e-18,7.119e-18,0.0,-12.23,0
LeftS48670,-5.6693,4.8784,3.987e-17,5.866e-17,9.512e-17,0.001,-12.54,0
LeftS48673,-6.0034,5.0282,2.684e-19,3.765e-19,5.662e-19,0.0,-12.56,0
LeftS48674,-5.6315,4.9824,3.602e-17,3.470e-17,2.278e-17,0.0,-12.86,0
LeftS48675,-5.7499,5.2251,1.569e-19,2.347e-19,3.779e-19,0.0,-13.2,0
LeftS48676,-5.4096,5.1019,1.367e-20,2.647e-20,7.564e-20,-0.0,-12.64,0
LeftS48679,-5.6863,4.8136,1.369e-19,2.135e-19,3.812e-19,-0.0,-10.47,0
LeftS48680,-5.7049,4.6837,3.256e-17,3.188e-17,2.230e-17,0.0,-10.43,0
LeftS48681,-5.6693,5.0094,7.620e-17,6.739e-17,3.743e-17,0.0,-13.48,0
LeftS48682,-5.6853,4.5997,1.406e-16,1.961e-16,2.774e-16,0.001,-10.3,0
LeftS48684,-5.6014,4.9202,1.680e-12,1.142e-12,3.845e-13,0.0,-12.48,0
LeftS48685,-5.7324,4.6002,1.861e-19,2.842e-19,4.974e-19,0.0,-10.39,0
LeftS48687,-5.3676,5.2109,6.767e-19,8.790e-19,1.089e-18,-0.0,-12.63,0
LeftS48688,-5.4735,4.2855,1.633e-16,2.927e-16,7.283e-16,0.0,-10.41,0
LeftS48690,-5.6217,4.9003,2.130e-20,4.106e-20,1.156e-19,0.0,-12.35,0
LeftS48693,-5.7693,4.9421,5.928e-17,9.112e-17,1.567e-16,-0.0,-12.67,0
LeftS48694,-5.6970,4.8861,1.286e-18,1.651e-18,1.951e-18,0.0,-12.49,0
LeftS48697,-5.6912,5.1352,2.876e-20,5.095e-20,1.164e-19,0.001,-13.33,0
LeftS48698,-5.7216,5.0230,3.399e-19,4.985e-19,8.114e-19,0.001,-13.33,0
LeftS48701,-5.3051,4.8212,3.821e-19,5.414e-19,7.657e-19,0.0,-11.67,0
LeftS48703,-5.6775,4.7903,2.232e-18,2.719e-18,2.935e-18,-0.0,-10.36,0
LeftS48706,-5.5382,4.9570,6.107e-12,4.713e-12,1.953e-12,0.001,-12.46,1
LeftS48710,-6.0332,4.9591,2.870e-17,2.823e-17,1.912e-17,0.001,-12.25,0
LeftS48711,-5.8633,4.3847,3.081e-18,3.599e-18,3.620e-18,-0.0,-10.44,0
LeftS48712,-5.7108,4.6368,2.642e-17,2.600e-17,1.779e-17,0.0,-10.23,0
LeftS48714,-5.7069,4.8930,1.538e-20,2.857e-20,7.300e-20,0.0,-12.65,0
LeftS48720,-5.6619,4.9309,8.536e-18,9.120e-18,7.309e-18,0.001,-13.13,0
LeftS48721,-5.8827,4.8199,1.309e-19,1.931e-19,3.131e-19,-0.0,-11.63,0
LeftS48725,-5.8286,4.9440,2.905e-18,3.465e-18,3.669e-18,-0.001,-12.44,0
LeftS48726,-5.6620,4.8861,1.257e-19,1.958e-19,3.451e-19,0.001,-12.99,0
LeftS48728,-5.5455,5.0766,3.262e-18,3.804e-18,3.863e-18,0.001,-12.92,0
LeftS48729,-5.6949,4.8225,4.903e-17,4.470e-17,2.672e-17,-0.0,-10.8,0
LeftS48730,-5.6831,4.8663,1.089e-18,1.349e-18,1.441e-18,-0.0,-9.3,0
LeftS48731,-5.6896,4.8661,1.780e-12,1.223e-12,4.164e-13,0.0,-11.89,0
LeftS48737,-5.6532,4.8925,1.071e-18,1.373e-18,1.641e-18,-0.001,-12.6,0
LeftS48738,-5.6653,5.8848,1.948e-17,1.967e-17,1.412e-17,-0.0,-13.34,0
LeftS48739,-5.7717,4.5442,3.087e-20,5.226e-20,1.102e-19,-0.0,-10.35,0
LeftS48742,-5.2821,5.6122,6.709e-17,1.024e-16,1.814e-16,0.0,-12.75,0
LeftS48744,-5.9460,5.7211,7.095e-20,1.149e-19,2.273e-19,-0.0,-13.26,0
LeftS48745,-5.6710,4.8839,3.786e-20,6.663e-20,1.527e-19,0.001,-12.0,0
LeftS48748,-5.4768,5.0438,4.172e-19,5.949e-19,8.733e-19,-0.0,-12.66,0
LeftS48750,-4.8290,4.7635,1.682e-20,3.168e-20,8.553e-20,0.0,-11.57,0
LeftS48753,-5.6928,4.8079,2.181e-20,4.131e-20,1.084e-19,0.0,-10.54,0
LeftS48757,-5.5905,5.0244,5.904e-17,5.199e-17,2.880e-17,0.0,-12.88,0
LeftS48761,-5.8129,4.7988,5.426e-20,8.825e-20,1.781e-19,0.0,-11.36,0
LeftS48762,-5.5509,4.8502,5.470e-20,9.366e-20,2.064e-19,0.001,-11.45,0
LeftS48763,-5.7265,4.8982,1.095e-16,1.804e-16,3.780e-16,0.0,-12.67,0
LeftS48764,-5.5873,4.8837,2.163e-17,2.134e-17,1.529e-17,0.001,-12.13,0
LeftS48765,-5.7023,5.0882,1.809e-17,1.750e-17,1.194e-17,0.001,-13.28,0
LeftS48766,-6.0507,5.3684,2.098e-17,1.991e-17,1.304e-17,-0.0,-12.82,0
LeftS48767,-5.7041,4.8604,1.663e-18,1.876e-18,1.681e-18,0.0,-10.47,0
LeftS48768,-5.7677,4.8789,1.915e-20,3.417e-20,8.228e-20,0.001,-11.97,0
LeftS48769,-5.7056,4.8872,1.112e-16,9.220e-17,4.751e-17,0.0,-12.44,0
LeftS48770,-5.7271,5.4576,6.692e-20,1.090e-19,2.260e-19,-0.0,-13.45,0
LeftS48773,-5.7179,4.8856,2.765e-19,4.101e-19,6.735e-19,-0.0,-12.25,0
LeftS48775,-5.6851,4.8027,3.838e-19,5.079e-19,6.866e-19,0.0,-10.47,0
LeftS48776,-5.7437,4.5615,8.529e-17,1.542e-16,3.786e-16,-0.0,-10.34,0
LeftS48777,-6.7661,4.8918,3.713e-19,5.081e-19,6.944e-19,-0.0,-11.88,0
LeftS48778,-5.9833,5.4535,2.098e-20,3.809e-20,9.471e-20,-0.0,-13.18,0
LeftS48779,-5.5741,5.4576,5.301e-18,5.862e-18,5.225e-18,0.0,-13.26,0
LeftS48780,-5.9394,5.0567,2.481e-20,4.501e-20,1.157e-19,0.0,-12.47,0
LeftS48785,-6.0879,4.6484,2.673e-19,3.899e-19,6.127e-19,-0.0,-11.33,0
LeftS48789,-5.1532,4.7403,4.728e-12,3.375e-12,1.266e-12,-0.0,-11.54,0
LeftS48791,-5.9128,5.5323,4.131e-19,5.989e-19,9.291e-19,0.001,-13.15,0
LeftS48792,-5.6277,4.8726,1.027e-20,2.061e-20,6.048e-20,0.0,-12.11,0
LeftS48797,-5.6860,4.9371,1.109e-20,1.940e-20,4.693e-20,0.0,-13.1,0
LeftS48798,-5.7480,4.7902,1.650e-19,2.466e-19,4.042e-19,0.0,-11.0,0
LeftS48800,-5.8291,4.9653,1.239e-18,1.582e-18,1.874e-18,0.0,-12.58,0
LeftS48802,-5.6222,4.9021,6.538e-17,6.024e-17,3.623e-17,0.0,-12.15,0
LeftS48803,-5.7920,4.8368,2.826e-12,2.554e-12,1.471e-12,-0.0,-11.41,1
LeftS48806,-5.6815,4.8754,3.111e-20,5.348e-20,1.163e-19,0.0,-13.36,0
LeftS48807,-5.6714,4.8669,2.357e-17,2.217e-17,1.399e-17,0.001,-12.46,0
LeftS48808,-5.6984,4.6070,3.556e-18,4.165e-18,4.129e-18,-0.0,-10.21,0
LeftS48811,-5.7273,4.9217,2.201e-18,2.617e-18,2.704e-18,-0.0,-13.08,0
LeftS48814,-5.6221,4.4690,1.262e-19,1.983e-19,3.614e-19,0.0,-10.24,0
LeftS48816,-5.7767,5.2625,2.205e-20,3.924e-20,9.481e-20,0.0,-13.35,0
LeftS48817,-5.6233,4.7561,1.114e-16,9.745e-17,5.362e-17,-0.0,-10.53,0
LeftS48819,-5.6963,4.8504,8.989e-20,1.538e-19,3.308e-19,0.001,-10.62,0
LeftS48823,-5.5685,4.6467,6.011e-17,5.361e-17,3.081e-17,0.001,-10.56,0
LeftS48824,-5.7928,5.0694,1.919e-19,2.868e-19,4.652e-19,0.0,-13.23,0
LeftS48826,-5.6524,5.0325,3.014e-17,2.896e-17,1.965e-17,-0.0,-13.26,0
LeftS48831,-5.7318,4.8982,5.633e-17,5.089e-17,3.038e-17,0.001,-12.37,0
LeftS48833,-5.6910,4.8830,1.203e-20,2.239e-20,5.859e-20,0.001,-13.37,0
LeftS48834,-5.6826,4.5589,4.767e-20,7.965e-20,1.694e-19,0.001,-10.28,0
LeftS48836,-5.9923,4.8501,4.794e-20,7.975e-20,1.644e-19,0.001,-11.74,0
LeftS48838,-5.6791,4.8449,2.897e-13,1.855e-13,5.681e-14,-0.0,-10.48,0
LeftS48839,-5.5801,4.8452,5.937e-20,1.043e-19,2.461e-19,-0.001,-11.43,0
LeftS48840,-5.7479,4.8842,1.362e-17,1.349e-17,9.777e-18,-0.0,-12.17,0
LeftS48841,-5.7166,4.8667,1.145e-18,1.409e-18,1.573e-18,-0.0,-12.28,0
LeftS48845,-5.6699,4.8583,2.235e-20,3.902e-20,9.117e-20,0.001,-11.08,0
LeftS48848,-5.6879,4.8734,1.055e-17,1.145e-17,9.722e-18,0.0,-13.44,0
LeftS48851,-5.7180,4.8567,4.496e-20,7.476e-20,1.543e-19,0.0,-11.71,0
LeftS48852,-5.6076,4.7035,2.670e-18,3.039e-18,2.885e-18,0.001,-10.43,0
LeftS48853,-5.6812,4.4800,7.065e-17,1.310e-16,3.242e-16,0.001,-10.15,0
LeftS48854,-5.6693,4.7385,1.398e-20,2.786e-20,8.288e-20,0.0,-10.46,0
LeftS48855,-5.3925,5.0389,4.435e-20,7.418e-20,1.566e-19,0.001,-12.22,0
LeftS48856,-5.6786,4.8802,2.817e-17,2.512e-17,1.390e-17,0.001,-12.66,0
LeftS48860,-5.6833,4.8864,1.291e-16,2.496e-16,7.318e-16,0.0,-13.4,0
LeftS48861,-5.6446,4.8302,2.679e-12,1.891e-12,6.821e-13,0.0,-10.67,0
LeftS48863,-6.2254,5.0102,7.158e-17,1.258e-16,2.958e-16,0.001,-12.3,0
LeftS48865,-5.5896,5.2893,8.763e-13,5.911e-13,1.980e-13,-0.0,-13.22,0
LeftS48866,-5.7371,4.8167,7.205e-20,1.194e-19,2.469e-19,0.0,-11.01,0
LeftS48867,-5.8156,4.2406,2.502e-16,3.665e-16,5.780e-16,-0.001,-10.4,0
LeftS48868,-5.2700,4.5983,1.646e-16,2.456e-16,4.169e-16,0.0,-11.09,0
LeftS48870,-5.5963,5.0407,2.933e-20,5.217e-20,1.267e-19,0.001,-13.11,0
LeftS48871,-5.6513,4.9024,5.660e-20,9.486e-20,2.007e-19,0.001,-13.06,0
LeftS48872,-5.8132,4.3718,2.621e-19,3.589e-19,5.024e-19,0.0,-10.28,0
LeftS48873,-5.8255,4.8736,5.273e-20,8.563e-20,1.714e-19,0.001,-12.02,0
LeftS48874,-5.9415,4.8273,2.355e-12,1.643e-12,5.785e-13,-0.001,-11.74,0
LeftS48875,-5.6038,4.8359,2.839e-17,2.843e-17,2.037e-17,-0.0,-11.39,0
LeftS48876,-5.7304,4.8455,3.664e-18,4.196e-18,3.840e-18,-0.0,-11.32,0
LeftS48877,-5.7250,4.6804,2.040e-18,2.477e-18,2.642e-18,0.001,-10.46,0
LeftS48878,-6.1282,5.5696,1.613e-19,2.547e-19,4.606e-19,0.001,-12.99,0
LeftS48879,-5.6713,4.8622,2.344e-18,2.822e-18,2.920e-18,0.001,-11.24,0
LeftS48880,-5.6449,4.8323,3.241e-18,3.613e-18,3.214e-18,-0.0,-11.07,0
LeftS48882,-5.9132,4.7851,1.938e-18,2.356e-18,2.506e-18,0.001,-11.43,0
LeftS48887,-5.7053,4.8734,5.034e-19,6.859e-19,9.483e-19,0.001,-12.37,0
LeftS48888,-5.7763,5.1533,1.140e-19,1.804e-19,3.334e-19,0.0,-13.22,0
LeftS48890,-6.3167,5.4832,1.819e-16,2.937e-16,5.752e-16,0.001,-12.86,0
LeftS48891,-5.7035,4.9291,1.642e-18,2.013e-18,2.182e-18,0.001,-13.03,0
LeftS48892,-5.6596,4.6239,1.388e-18,1.736e-18,1.913e-18,0.001,-10.23,0
LeftS48893,-5.6505,4.8686,2.816e-18,3.171e-18,2.972e-18,0.001,-11.92,0
LeftS48894,-5.5876,3.8747,1.224e-19,1.836e-19,2.997e-19,0.001,-10.15,0
LeftS48895,-5.8208,4.4531,1.900e-19,2.763e-19,4.244e-19,0.001,-10.36,0
LeftS48898,-5.2073,5.6116,1.173e-18,1.529e-18,1.879e-18,0.001,-12.91,0
LeftS48899,-5.5368,5.0242,5.390e-19,7.304e-19,1.039e-18,0.0,-12.77,0
LeftS48903,-5.7391,4.9828,1.175e-20,2.101e-20,5.142e-20,-0.0,-13.24,0
LeftS48906,-5.6009,4.5493,8.250e-19,1.048e-18,1.280e-18,0.001,-10.39,0
LeftS48907,-5.8986,4.9127,8.751e-18,9.615e-18,8.524e-18,-0.0,-12.09,0
LeftS48910,-5.6690,4.8646,1.522e-20,2.820e-20,7.152e-20,0.0,-11.4,0
LeftS48914,-5.7769,4.8611,6.017e-19,8.018e-19,1.005e-18,0.0,-11.74,0
LeftS48915,-5.7589,4.6977,3.980e-19,5.582e-19,8.201e-19,0.001,-10.54,0
LeftS48916,-5.7552,5.0867,7.034e-19,8.922e-19,1.082e-18,0.001,-13.25,0
LeftS48919,-5.2835,5.0140,5.793e-18,6.086e-18,5.000e-18,0.0,-12.25,0
LeftS48921,-5.4514,4.7549,5.795e-20,1.025e-19,2.332e-19,0.001,-11.19,0
LeftS48922,-5.6905,4.8990,2.072e-16,1.650e-16,7.520e-17,0.001,-12.95,0
LeftS48923,-5.6960,4.8229,4.260e-17,4.206e-17,2.905e-17,0.0,-10.53,0
LeftS48924,-5.7281,5.0918,1.006e-19,1.545e-19,2.715e-19,-0.0,-13.32,0
LeftS48927,-5.4581,4.9373,2.472e-20,3.900e-20,7.294e-20,-0.0,-12.11,0
LeftS48931,-5.9747,4.8707,1.341e-18,1.767e-18,2.216e-18,-0.0,-12.13,0
LeftS48933,-5.6972,5.0332,3.797e-17,3.540e-17,2.262e-17,0.0,-13.41,0
LeftS48938,-5.6201,4.8300,3.142e-18,3.629e-18,3.525e-18,0.001,-11.2,0
LeftS48940,-5.9061,4.6799,1.877e-18,2.176e-18,2.152e-18,0.001,-11.17,0
LeftS48943,-5.7128,4.8796,7.543e-20,1.258e-19,2.579e-19,0.001,-12.35,0
LeftS48947,-5.8325,4.5502,8.267e-19,1.110e-18,1.405e-18,0.001,-10.36,0
LeftS48948,-5.6603,4.9017,1.892e-19,2.905e-19,5.026e-19,0.0,-12.8,0
LeftS48950,-5.9854,4.9851,5.190e-19,7.580e-19,1.168e-18,0.0,-12.16,0
LeftS48951,-5.6118,5.0027,2.028e-19,2.882e-19,4.247e-19,0.0,-13.15,0
LeftS48952,-5.6583,4.7350,1.523e-19,2.381e-19,4.401e-19,0.0,-10.32,0
LeftS48953,-5.6734,4.9861,1.097e-19,1.748e-19,3.248e-19,0.0,-13.29,0
LeftS48954,-6.0074,4.8529,1.163e-16,2.341e-16,7.179e-16,0.001,-11.92,0
LeftS48955,-5.5458,5.0198,1.380e-17,1.450e-17,1.128e-17,-0.0,-12.66,0
LeftS48957,-5.8376,4.5006,2.374e-19,3.282e-19,4.687e-19,0.001,-10.43,0
LeftS48959,-5.7034,4.8617,2.812e-18,3.314e-18,3.350e-18,0.0,-10.49,0
LeftS48961,-6.1530,5.0048,8.894e-19,1.167e-18,1.475e-18,-0.0,-12.34,0
LeftS48962,-5.6836,4.9203,2.261e-20,3.905e-20,8.863e-20,0.001,-13.13,0
LeftS48963,-5.6947,4.8379,4.787e-19,6.810e-19,9.873e-19,0.0,-11.04,0
LeftS48965,-5.3976,4.6906,7.903e-17,6.969e-17,3.819e-17,0.001,-11.16,0
LeftS48967,-5.7123,4.9053,3.234e-19,4.379e-19,5.915e-19,0.001,-13.11,0
LeftS48968,-5.6425,4.8650,2.776e-16,4.562e-16,9.402e-16,-0.001,-11.74,0
LeftS48969,-5.6926,4.6222,1.073e-19,1.673e-19,3.003e-19,-0.001,-10.23,0
LeftS48970,-5.9800,5.2152,3.352e-20,5.945e-20,1.358e-19,0.001,-13.01,0
LeftS48972,-5.6124,4.8311,1.518e-17,1.498e-17,1.042e-17,-0.0,-11.25,0
LeftS48974,-5.6780,4.8736,3.008e-18,3.440e-18,3.274e-18,0.001,-13.26,0
LeftS48975,-5.8656,5.0022,1.293e-19,2.069e-19,3.916e-19,0.001,-12.61,0
LeftS48977,-5.6824,4.8367,1.010e-18,1.333e-18,1.684e-18,0.001,-10.55,0
LeftS48981,-5.6531,5.1126,8.327e-13,9.978e-13,1.035e-12,0.001,-13.24,0
LeftS48982,-5.5842,4.8642,1.302e-19,1.929e-19,3.097e-19,0.0,-11.7,0
LeftS48983,-5.1470,4.3603,2.801e-12,2.000e-12,7.258e-13,-0.0,-10.72,0
LeftS48985,-6.0703,4.5536,2.005e-18,2.369e-18,2.338e-18,-0.0,-11.15,0
LeftS48986,-5.6146,4.7198,5.889e-20,9.667e-20,2.010e-19,0.0,-10.52,0
LeftS48987,-5.6541,4.6321,2.263e-19,3.238e-19,5.134e-19,0.0,-10.34,0
LeftS48988,-5.5908,4.8903,3.931e-12,3.536e-12,1.991e-12,-0.0,-12.1,1
LeftS48989,-5.6648,4.8549,1.532e-20,2.896e-20,7.490e-20,0.001,-10.2,0
LeftS48992,-5.9612,5.2161,7.382e-20,1.162e-19,2.130e-19,0.0,-13.05,0
LeftS48993,-5.6425,4.8448,2.978e-20,5.141e-20,1.139e-19,0.0,-11.45,0
LeftS48995,-5.6609,4.8834,6.089e-17,5.528e-17,3.312e-17,0.0,-12.25,0
LeftS48996,-5.7942,4.8348,1.856e-20,3.449e-20,8.936e-20,0.0,-11.6,0
LeftS48999,-5.6735,5.0509,1.168e-20,2.394e-20,7.337e-20,-0.0,-13.49,0
LeftS49001,-5.7074,5.0678,8.514e-20,1.425e-19,2.953e-19,-0.0,-13.43,0
LeftS49003,-5.9062,4.8556,2.130e-18,2.616e-18,2.902e-18,0.0,-11.88,0
LeftS49004,-5.5516,4.7871,9.225e-20,1.553e-19,3.350e-19,0.001,-11.1,0
LeftS49007,-5.7870,4.6730,1.899e-18,2.259e-18,2.359e-18,0.0,-10.54,0
LeftS49009,-5.7329,4.8083,5.254e-18,5.719e-18,4.853e-18,-0.0,-10.74,0
LeftS49012,-5.8465,4.6447,1.543e-17,1.544e-17,1.091e-17,0.0,-10.83,0
LeftS49016,-5.6580,4.8445,1.089e-17,1.173e-17,9.853e-18,0.0,-10.64,0
LeftS49017,-5.5982,4.8513,7.675e-19,9.881e-19,1.219e-18,-0.0,-11.53,0
LeftS49018,-5.8389,4.3232,1.596e-19,2.478e-19,4.279e-19,0.0,-10.42,0
LeftS49022,-5.7765,4.4372,2.122e-17,2.069e-17,1.393e-17,-0.0,-10.32,0
LeftS49024,-5.5608,5.0440,3.984e-17,3.584e-17,2.096e-17,0.0,-12.96,0
LeftS49025,-5.4822,4.6785,5.059e-19,7.058e-19,1.037e-18,0.0,-10.76,0
LeftS49026,-5.7303,4.8163,7.998e-20,1.284e-19,2.512e-19,-0.0,-10.71,0
LeftS49028,-5.7271,4.5471,1.396e-18,1.779e-18,2.110e-18,-0.0,-10.37,0
LeftS49035,-5.5487,4.5834,1.952e-20,3.644e-20,9.662e-20,0.001,-10.63,0
LeftS49036,-5.6965,4.8636,5.501e-18,5.617e-18,4.369e-18,0.0,-11.64,0
LeftS49037,-4.7220,4.5234,1.881e-16,4.117e-16,1.512e-15,0.0,-11.38,1
LeftS49038,-5.7022,4.8698,1.753e-12,1.797e-12,1.387e-12,0.0,-12.29,1
LeftS49039,-5.9862,5.5122,4.706e-18,5.238e-18,4.523e-18,0.001,-13.21,0
LeftS49042,-5.6769,4.7872,5.706e-18,6.417e-18,5.690e-18,0.0,-10.43,0
LeftS49046,-5.6972,4.9009,5.702e-20,9.889e-20,2.207e-19,0.001,-12.98,0
LeftS49047,-5.8627,4.6046,9.265e-19,1.205e-18,1.530e-18,-0.001,-10.65,0
LeftS49052,-5.6898,4.8629,1.037e-19,1.646e-19,2.992e-19,-0.001,-10.73,0
LeftS49053,-5.6771,4.7274,7.305e-18,7.496e-18,5.644e-18,0.001,-10.34,0
LeftS49054,-5.6891,4.9451,1.371e-18,1.736e-18,2.041e-18,0.0,-13.21,0
LeftS49059,-5.7428,4.7069,3.558e-20,6.343e-20,1.528e-19,-0.0,-10.4,0
LeftS49060,-5.7049,5.0422,2.646e-19,3.637e-19,5.007e-19,0.001,-13.46,0
LeftS49062,-5.6347,4.8120,1.214e-18,1.550e-18,1.783e-18,-0.0,-10.71,0
LeftS49063,-5.7272,4.5803,1.693e-20,2.949e-20,6.649e-20,0.0,-10.32,0
LeftS49066,-5.8798,4.7683,3.294e-18,3.947e-18,4.135e-18,0.0,-11.4,0
LeftS49071,-5.6618,4.8800,5.709e-20,1.013e-19,2.338e-19,-0.0,-12.81,0
LeftS49073,-5.7257,4.7489,6.118e-20,1.010e-19,2.068e-19,-0.0,-10.6,0
LeftS49074,-5.5618,5.0159,5.518e-17,1.056e-16,2.892e-16,0.0,-12.82,0
LeftS49075,-5.6499,4.9856,9.222e-19,1.169e-18,1.338e-18,0.0,-13.25,0
LeftS49076,-5.5640,4.9855,3.068e-20,5.305e-20,1.232e-19,0.0,-12.99,0
LeftS49078,-5.5761,4.9339,3.337e-17,5.639e-17,1.214e-16,0.001,-12.23,0
LeftS49079,-5.7577,4.7526,2.579e-18,3.092e-18,3.177e-18,0.0,-10.73,0
LeftS49081,-5.7799,5.0062,8.479e-20,1.398e-19,2.823e-19,0.001,-13.49,0
LeftS49082,-5.6514,4.7853,1.219e-19,1.891e-19,3.318e-19,0.001,-10.4,0
LeftS49083,-5.6668,4.8373,6.772e-20,1.170e-19,2.616e-19,-0.001,-11.18,0
LeftS49084,-5.6797,4.8167,1.059e-16,2.147e-16,7.085e-16,-0.0,-10.7,0
LeftS49085,-5.6667,4.9900,4.214e-20,7.084e-20,1.444e-19,0.0,-13.16,0
LeftS49086,-5.5006,4.9642,5.806e-20,9.507e-20,1.849e-19,0.001,-12.37,0
LeftS49087,-5.5714,4.9549,4.187e-16,1.101e-15,5.856e-15,0.001,-12.92,1
LeftS49088,-5.6687,4.8672,1.708e-19,2.709e-19,5.059e-19,-0.0,-11.88,0
LeftS49090,-5.6456,4.9135,3.153e-17,3.068e-17,2.104e-17,0.001,-13.19,0
LeftS49094,-5.7973,4.7266,5.386e-17,5.026e-17,3.243e-17,0.0,-10.46,0
LeftS49095,-5.6137,5.0155,8.022e-18,8.396e-18,6.568e-18,0.0,-13.44,0
LeftS49096,-5.7407,4.9236,8.020e-20,1.285e-19,2.489e-19,0.0,-12.58,0
LeftS49097,-5.6593,4.7870,5.215e-12,4.199e-12,1.956e-12,0.0,-10.75,1
LeftS49099,-5.5656,4.9321,7.840e-17,7.072e-17,4.067e-17,0.001,-12.98,0
LeftS49101,-5.7403,4.7496,1.121e-16,9.797e-17,5.396e-17,0.0,-10.42,0
LeftS49102,-5.6608,4.7449,2.210e-16,1.837e-16,8.947e-17,0.001,-10.24,0
LeftS49103,-5.7785,4.8208,2.708e-20,4.879e-20,1.203e-19,0.001,-11.18,0
LeftS49105,-5.8268,5.0170,9.200e-16,2.408e-15,1.238e-14,0.0,-12.92,1
LeftS49106,-5.6847,4.7993,4.311e-19,6.476e-19,1.117e-18,-0.0,-10.42,0
LeftS49107,-5.7919,4.8982,5.108e-13,6.834e-13,8.826e-13,0.001,-12.12,0
LeftS49109,-5.6037,4.7611,2.915e-18,3.432e-18,3.396e-18,0.0,-10.58,0
